GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P009001,P009001.2000,P009002,P009002.2000,P009003,P009003.2000,P009004,P009004.2000,P009005,P009005.2000,P009006,P009006.2000,P009007,P009007.2000,P009008,P009008.2000,P009009,P009009.2000,P009010,P009010.2000,P009011,P009011.2000,P009012,P009012.2000,P009013,P009013.2000,P009014,P009014.2000,P009015,P009015.2000,P009016,P009016.2000,P009017,P009017.2000,P009018,P009018.2000,P009019,P009019.2000,P009020,P009020.2000,P009021,P009021.2000,P009022,P009022.2000,P009023,P009023.2000,P009024,P009024.2000,P009025,P009025.2000,P009026,P009026.2000,P009027,P009027.2000,P009028,P009028.2000,P009029,P009029.2000,P009030,P009030.2000,P009031,P009031.2000,P009032,P009032.2000,P009033,P009033.2000,P009034,P009034.2000,P009035,P009035.2000,P009036,P009036.2000,P009037,P009037.2000,P009038,P009038.2000,P009039,P009039.2000,P009040,P009040.2000,P009041,P009041.2000,P009042,P009042.2000,P009043,P009043.2000,P009044,P009044.2000,P009045,P009045.2000,P009046,P009046.2000,P009047,P009047.2000,P009048,P009048.2000,P009049,P009049.2000,P009050,P009050.2000,P009051,P009051.2000,P009052,P009052.2000,P009053,P009053.2000,P009054,P009054.2000,P009055,P009055.2000,P009056,P009056.2000,P009057,P009057.2000,P009058,P009058.2000,P009059,P009059.2000,P009060,P009060.2000,P009061,P009061.2000,P009062,P009062.2000,P009063,P009063.2000,P009064,P009064.2000,P009065,P009065.2000,P009066,P009066.2000,P009067,P009067.2000,P009068,P009068.2000,P009069,P009069.2000,P009070,P009070.2000,P009071,P009071.2000,P009072,P009072.2000,P009073,P009073.2000
17017960100,140,17,017,99999,999,,,Census Tract 9601,2403,1126,2657,1154,2403,2657,18,15,2385,2642,2374,2622,2354,2601,11,4,4,5,4,7,0,0,1,5,11,20,11,17,4,0,7,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017960200,140,17,017,99999,999,,,Census Tract 9602,2655,1230,2806,1260,2655,2806,53,15,2602,2791,2582,2772,2563,2760,9,4,3,3,6,5,0,0,1,0,20,19,20,18,5,4,8,9,5,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017960300,140,17,017,99999,999,,,Census Tract 9603,3294,1372,3281,1304,3294,3281,542,253,2752,3028,2735,3009,2661,2986,57,13,1,4,15,5,0,1,1,0,17,19,17,19,10,3,4,8,1,6,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017960400,140,17,017,99999,999,,,Census Tract 9604,2548,1068,2524,1083,2548,2524,672,332,1876,2192,1857,2182,1721,2170,121,3,2,0,12,7,1,2,0,0,19,10,19,10,3,3,8,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017960500,140,17,017,99999,999,,,Census Tract 9605,2742,1040,2427,983,2742,2427,1006,547,1736,1880,1725,1871,1531,1829,181,15,5,11,6,14,0,0,2,2,11,9,11,9,4,1,2,5,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000200,140,17,019,16580,999,,,Census Tract 2,1693,700,1751,740,1693,1751,68,64,1625,1687,1579,1655,111,86,1451,1557,4,2,10,9,0,0,3,0,46,32,29,32,18,15,1,0,2,0,0,0,0,0,4,13,2,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000302,140,17,019,16580,999,,,Census Tract 3.02,3372,2043,2493,1580,3372,2493,208,199,3164,2293,3068,2231,1609,1535,174,213,4,5,1276,469,0,0,5,6,96,62,92,59,5,5,6,2,61,16,0,0,3,16,0,2,1,0,0,0,0,1,1,1,0,0,0,0,2,5,13,6,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000401,140,17,019,16580,999,,,Census Tract 4.01,4843,570,4525,628,4843,4525,276,209,4567,4316,4468,4261,3616,3726,108,107,6,6,727,411,5,2,6,7,99,54,95,50,15,5,3,2,62,19,2,0,2,12,2,1,2,0,0,0,1,0,0,1,0,0,0,0,1,2,5,2,0,1,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000500,140,17,019,16580,999,,,Census Tract 5,3919,2107,4001,2061,3919,4001,220,178,3699,3823,3605,3735,3036,3207,328,357,9,11,223,145,0,0,9,15,94,88,88,84,44,20,10,5,31,22,0,0,0,23,1,8,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,4,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000700,140,17,019,16580,999,,,Census Tract 7,3650,1533,3479,1570,3650,3479,987,326,2663,3153,2597,3082,1078,1365,1393,1536,4,8,120,166,0,0,2,7,66,71,64,62,32,29,4,3,6,7,0,0,2,5,12,5,2,0,0,0,4,13,0,0,0,0,0,0,0,0,2,0,0,0,2,9,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000800,140,17,019,16580,999,,,Census Tract 8,4844,2400,2331,1103,4844,2331,436,145,4408,2186,4259,2130,2226,1176,1218,791,10,8,796,141,2,2,7,12,149,56,126,56,58,23,5,5,33,5,2,0,2,13,6,0,8,0,0,0,2,3,2,0,2,0,0,0,1,0,5,7,0,0,20,0,11,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000901,140,17,019,16580,999,,,Census Tract 9.01,4867,2103,4777,2101,4867,4777,398,190,4469,4587,4291,4476,1514,2189,2599,2118,9,8,156,150,7,1,6,10,178,111,167,110,111,61,8,7,23,12,0,1,0,8,13,9,4,4,2,0,1,3,2,5,0,0,0,0,3,0,0,0,0,0,10,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000902,140,17,019,16580,999,,,Census Tract 9.02,5786,2561,3167,1454,5786,3167,255,50,5531,3117,5367,3054,4015,2643,813,271,10,2,512,137,7,0,10,1,164,63,153,61,77,19,7,1,53,20,2,0,1,10,8,1,2,1,0,0,0,4,2,0,0,0,0,0,0,5,1,0,0,0,11,2,6,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001000,140,17,019,16580,999,,,Census Tract 10,4510,2290,4583,2302,4510,4583,128,71,4382,4512,4275,4420,3395,3780,621,459,12,10,242,160,0,2,5,9,107,92,100,90,46,42,13,8,27,23,0,0,2,10,3,1,2,1,0,0,0,0,1,0,0,0,0,0,2,3,4,2,0,0,6,2,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001100,140,17,019,16580,999,,,Census Tract 11,3599,1705,3676,1703,3599,3676,140,84,3459,3592,3394,3536,3089,3282,223,159,3,7,77,76,0,0,2,12,65,56,62,46,25,14,4,7,25,14,1,0,1,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,10,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001201,140,17,019,16580,999,,,Census Tract 12.01,6590,2955,6698,2875,6590,6698,339,194,6251,6504,6036,6361,3967,4917,1520,1047,13,19,520,367,6,0,10,11,215,143,206,135,144,56,15,19,33,32,3,2,0,3,3,11,1,4,1,0,4,1,0,1,0,0,0,2,1,3,1,1,0,0,8,7,5,3,2,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001203,140,17,019,16580,999,,,Census Tract 12.03,4592,1907,5002,1906,4592,5002,164,80,4428,4922,4306,4839,3529,4219,508,362,14,10,248,237,1,3,6,8,122,83,112,79,57,35,9,12,38,19,2,3,0,3,1,3,0,2,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,10,4,1,3,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001204,140,17,019,16580,999,,,Census Tract 12.04,3622,1333,2790,999,3622,2790,81,40,3541,2750,3456,2709,2583,2293,239,129,8,0,617,285,0,0,9,2,85,41,80,39,19,4,17,5,37,22,0,0,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,5,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001205,140,17,019,16580,999,,,Census Tract 12.05,5037,1961,1903,677,5037,1903,184,28,4853,1875,4702,1851,3588,1586,303,127,7,2,795,131,1,0,8,5,151,24,142,23,50,3,14,5,54,12,0,0,2,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,8,1,3,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001301,140,17,019,16580,999,,,Census Tract 13.01,6081,2966,6346,2947,6081,6346,224,140,5857,6206,5719,6125,4660,5221,467,359,9,14,565,519,1,3,17,9,138,81,130,75,67,19,7,4,38,30,0,0,0,11,7,1,1,2,0,0,0,0,1,1,0,0,0,1,2,4,7,1,0,1,8,6,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001302,140,17,019,16580,999,,,Census Tract 13.02,4199,2087,4224,1932,4199,4224,69,50,4130,4174,4029,4103,3355,3589,192,117,3,2,475,389,0,1,4,5,101,71,95,71,23,13,7,3,59,13,1,0,1,38,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019005300,140,17,019,16580,999,,,Census Tract 53,4383,3013,3336,1402,4383,3336,143,88,4240,3247,4100,3157,1371,1271,1890,1677,8,3,803,197,0,0,28,5,140,89,128,82,51,24,1,11,52,16,3,0,0,14,4,8,7,2,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,12,5,7,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019005401,140,17,019,16580,999,,,Census Tract 54.01,4170,2287,4153,2332,4170,4153,579,84,3591,4069,3463,3988,2548,3263,575,484,19,11,313,216,3,5,5,6,128,81,124,75,54,35,17,10,30,12,0,0,5,11,6,0,8,0,0,0,2,0,1,0,0,0,1,0,0,1,0,2,0,0,4,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019005500,140,17,019,16580,999,,,Census Tract 55,5635,2586,5457,2446,5635,5457,275,135,5360,5322,5202,5218,3932,4370,1060,661,20,19,182,158,3,1,5,9,158,104,143,95,70,38,38,28,25,13,0,1,2,7,2,1,1,1,1,0,0,1,0,0,0,0,0,0,3,3,1,2,0,0,15,7,12,1,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17019005600,140,17,019,16580,999,,,Census Tract 56,6853,3312,5614,2702,6853,5614,401,149,6452,5465,6234,5352,4037,3974,1645,1023,6,12,524,321,3,2,19,20,218,113,205,110,108,38,21,16,59,31,0,1,4,8,4,4,3,0,0,0,3,3,0,0,0,0,0,0,0,3,3,6,0,0,13,3,6,0,3,0,0,0,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019005701,140,17,019,16580,999,,,Census Tract 57.01,5066,2674,4506,2159,5066,4506,258,163,4808,4343,4681,4254,3459,3377,748,478,5,7,449,382,0,0,20,8,127,88,122,81,56,27,8,10,39,25,3,1,0,5,9,4,3,0,0,0,0,3,1,0,0,0,0,0,2,0,1,3,0,0,5,6,2,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019005702,140,17,019,16580,999,,,Census Tract 57.02,3015,1664,2682,1344,3015,2682,123,97,2892,2584,2843,2532,2119,2009,495,285,8,4,208,227,0,0,13,4,49,52,47,48,20,16,4,5,15,15,0,1,0,2,0,2,3,0,1,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,2,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019005800,140,17,019,16580,999,,,Census Tract 58,4194,1920,4082,1805,4194,4082,209,120,3985,3962,3879,3888,3211,3454,110,87,7,6,536,317,2,1,13,23,106,74,103,72,22,1,17,6,49,36,1,1,5,12,2,0,0,1,0,0,0,2,0,1,0,0,0,0,1,2,6,10,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019005900,140,17,019,16580,999,,,Census Tract 59,6366,1368,5830,1316,6366,5830,383,232,5983,5598,5827,5468,3646,3777,303,269,7,3,1836,1405,24,4,11,10,156,130,151,124,20,9,9,5,92,55,0,0,0,10,2,2,2,11,1,0,0,4,1,4,0,0,0,0,10,17,14,7,0,0,4,6,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019006000,140,17,019,16580,999,,,Census Tract 60,3308,802,3325,815,3308,3325,240,166,3068,3159,3002,3086,1167,1433,431,310,1,1,1351,1333,25,0,27,9,66,73,66,66,10,10,4,4,37,24,2,1,1,10,1,0,0,1,0,0,0,4,4,4,0,0,0,0,1,3,6,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019010100,140,17,019,16580,999,,,Census Tract 101,4582,2460,4994,2409,4582,4994,311,107,4271,4887,4094,4738,3172,3727,822,875,9,20,87,109,1,0,3,7,177,149,166,141,107,65,22,21,13,15,3,0,1,13,5,13,11,6,0,0,2,2,0,1,0,0,1,0,0,0,1,5,0,0,10,8,4,5,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019010204,140,17,019,16580,999,,,Census Tract 102.04,4620,2111,4676,2162,4620,4676,651,138,3969,4538,3802,4405,2871,3615,824,699,10,18,94,65,1,5,2,3,167,133,151,121,97,58,8,18,15,14,3,0,1,8,8,10,8,4,0,1,0,1,2,0,0,0,3,0,3,3,3,4,0,0,16,12,7,5,7,2,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019010400,140,17,019,16580,999,,,Census Tract 104,4809,2179,5252,2240,4809,5252,178,117,4631,5135,4566,5072,4447,4895,79,110,6,13,26,49,3,2,5,3,65,63,62,54,42,17,7,14,8,8,3,2,1,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,9,0,0,3,3,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019010601,140,17,019,16580,999,,,Census Tract 106.01,5549,2054,5061,1791,5549,5061,111,37,5438,5024,5374,4988,5261,4940,38,10,7,3,63,30,0,4,5,0,64,36,62,34,16,1,21,9,20,19,1,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019010603,140,17,019,16580,999,,,Census Tract 106.03,7144,2942,5604,2129,7144,5604,147,62,6997,5542,6889,5485,6648,5362,94,69,12,15,126,29,0,0,9,7,108,56,102,49,42,19,22,13,32,5,0,3,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019010800,140,17,019,16580,999,,,Census Tract 108,4534,1896,4420,1814,4534,4420,50,17,4484,4403,4436,4374,4404,4336,18,8,1,10,11,14,0,5,2,1,48,29,47,29,15,8,24,15,5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019010900,140,17,019,16580,999,,,Census Tract 109,9302,3977,7663,3156,9302,7663,113,43,9189,7620,9044,7555,8754,7470,153,43,19,12,107,21,2,4,9,5,145,65,130,60,55,18,38,22,25,9,4,0,3,11,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,15,2,8,1,1,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019011000,140,17,019,16580,999,,,Census Tract 110,3809,2521,4045,2404,3809,4045,202,172,3607,3873,3529,3782,2814,2922,507,697,7,11,191,132,2,2,8,18,78,91,78,86,31,31,8,7,32,23,0,3,1,8,3,8,1,3,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
