GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
17037000600,140,17,037,16980,176,,,Census Tract 6,6030,2526,5149,2136,6030,5149
17037000700,140,17,037,16980,176,,,Census Tract 7,3833,1655,3575,1413,3833,3575
17037000900,140,17,037,16980,176,,,Census Tract 9,5113,2084,7812,1871,5113,7812
17037001300,140,17,037,16980,176,,,Census Tract 13,5517,2699,5582,2547,5517,5582
17037001400,140,17,037,16980,176,,,Census Tract 14,6451,2435,4457,1709,6451,4457
17037001600,140,17,037,16980,176,,,Census Tract 16,4409,1646,2830,1025,4409,2830
17037001700,140,17,037,16980,176,,,Census Tract 17,3454,1400,3428,1286,3454,3428
17037001900,140,17,037,16980,176,,,Census Tract 19,2431,968,2110,776,2431,2110
17037002000,140,17,037,16980,176,,,Census Tract 20,4956,1819,4119,1494,4956,4119
17037002100,140,17,037,16980,176,,,Census Tract 21,2428,1056,2530,1050,2428,2530
17037002200,140,17,037,16980,176,,,Census Tract 22,6016,324,3941,324,6016,3941
17039971500,140,17,039,99999,999,,,Census Tract 9715,2853,1254,2879,1231,2853,2879
17039971800,140,17,039,99999,999,,,Census Tract 9718,3713,1814,3964,1853,3713,3964
17041952300,140,17,041,99999,999,,,Census Tract 9523,5559,1977,5144,1809,5559,5144
17041952400,140,17,041,99999,999,,,Census Tract 9524,3498,1360,3465,1346,3498,3465
17043840000,140,17,043,16980,176,,,Census Tract 8400,2999,895,3152,979,2999,3152
17043840101,140,17,043,16980,176,,,Census Tract 8401.01,5870,1990,5586,1841,5870,5586
17043840102,140,17,043,16980,176,,,Census Tract 8401.02,4639,1801,4692,1774,4639,4692
17043840104,140,17,043,16980,176,,,Census Tract 8401.04,6327,2128,6429,2139,6327,6429
17043840303,140,17,043,16980,176,,,Census Tract 8403.03,3719,1435,3603,1280,3719,3603
17043840304,140,17,043,16980,176,,,Census Tract 8403.04,3777,1384,3659,1235,3777,3659
17043840600,140,17,043,16980,176,,,Census Tract 8406,4813,1877,4768,1868,4813,4768
17043840703,140,17,043,16980,176,,,Census Tract 8407.03,3898,1754,3757,1726,3898,3757
17043840704,140,17,043,16980,176,,,Census Tract 8407.04,3258,1203,3141,1183,3258,3141
17043840705,140,17,043,16980,176,,,Census Tract 8407.05,3837,1279,3649,1253,3837,3649
17043840706,140,17,043,16980,176,,,Census Tract 8407.06,3307,1130,3145,1108,3307,3145
17043840801,140,17,043,16980,176,,,Census Tract 8408.01,2382,930,4743,1228,2382,4743
17043840802,140,17,043,16980,176,,,Census Tract 8408.02,5848,2037,5794,2016,5848,5794
17043840906,140,17,043,16980,176,,,Census Tract 8409.06,2928,1158,2582,1044,2928,2582
17043840907,140,17,043,16980,176,,,Census Tract 8409.07,4835,1803,4264,1626,4835,4264
17043840908,140,17,043,16980,176,,,Census Tract 8409.08,4381,1494,4342,1402,4381,4342
17043840910,140,17,043,16980,176,,,Census Tract 8409.10,5217,1683,5171,1579,5217,5171
17043841002,140,17,043,16980,176,,,Census Tract 8410.02,3207,1336,3174,1120,3207,3174
17043841003,140,17,043,16980,176,,,Census Tract 8410.03,3432,1479,3510,1373,3432,3510
17043841004,140,17,043,16980,176,,,Census Tract 8410.04,3355,1502,3431,1394,3355,3431
17043841102,140,17,043,16980,176,,,Census Tract 8411.02,5936,2342,5976,2289,5936,5976
17043841103,140,17,043,16980,176,,,Census Tract 8411.03,3906,1437,4114,1354,3906,4114
17043841108,140,17,043,16980,176,,,Census Tract 8411.08,4429,1464,4375,1298,4429,4375
17043841109,140,17,043,16980,176,,,Census Tract 8411.09,3980,1535,4267,1594,3980,4267
17043841111,140,17,043,16980,176,,,Census Tract 8411.11,3636,1717,3613,1583,3636,3613
17043841112,140,17,043,16980,176,,,Census Tract 8411.12,3124,1236,3103,1139,3124,3103
17043841113,140,17,043,16980,176,,,Census Tract 8411.13,3760,1370,3763,1327,3760,3763
17043841114,140,17,043,16980,176,,,Census Tract 8411.14,4196,1852,4199,1794,4196,4199
17043841204,140,17,043,16980,176,,,Census Tract 8412.04,6193,1892,6410,1886,6193,6410
17043841205,140,17,043,16980,176,,,Census Tract 8412.05,4776,1565,5095,1589,4776,5095
17043841206,140,17,043,16980,176,,,Census Tract 8412.06,5345,2089,5497,1839,5345,5497
17043841209,140,17,043,16980,176,,,Census Tract 8412.09,3945,1411,3818,1312,3945,3818
17043841210,140,17,043,16980,176,,,Census Tract 8412.10,4132,1829,3999,1701,4132,3999
17043841308,140,17,043,16980,176,,,Census Tract 8413.08,4318,1411,3211,1033,4318,3211
17043841310,140,17,043,16980,176,,,Census Tract 8413.10,3683,1057,2739,774,3683,2739
17043841312,140,17,043,16980,176,,,Census Tract 8413.12,3931,1261,2923,924,3931,2923
17043841313,140,17,043,16980,176,,,Census Tract 8413.13,2789,1114,2075,816,2789,2075
17043841314,140,17,043,16980,176,,,Census Tract 8413.14,6549,2120,6796,2083,6549,6796
17043841315,140,17,043,16980,176,,,Census Tract 8413.15,3405,1177,3534,1156,3405,3534
17043841316,140,17,043,16980,176,,,Census Tract 8413.16,3663,1266,3660,1224,3663,3660
17043841318,140,17,043,16980,176,,,Census Tract 8413.18,2884,968,2881,936,2884,2881
17043841320,140,17,043,16980,176,,,Census Tract 8413.20,2704,847,2701,819,2704,2701
17043841322,140,17,043,16980,176,,,Census Tract 8413.22,4478,1316,4580,1301,4478,4580
17043841323,140,17,043,16980,176,,,Census Tract 8413.23,3032,1065,3100,1052,3032,3100
17043841324,140,17,043,16980,176,,,Census Tract 8413.24,2839,862,2913,837,2839,2913
17043841325,140,17,043,16980,176,,,Census Tract 8413.25,5831,1970,5983,1914,5831,5983
17043841326,140,17,043,16980,176,,,Census Tract 8413.26,3351,1124,3259,1033,3351,3259
17043841327,140,17,043,16980,176,,,Census Tract 8413.27,4443,1423,4321,1307,4443,4321
17043841401,140,17,043,16980,176,,,Census Tract 8414.01,6649,2184,6001,1942,6649,6001
17043841404,140,17,043,16980,176,,,Census Tract 8414.04,3192,1247,3230,1177,3192,3230
17043841501,140,17,043,16980,176,,,Census Tract 8415.01,6023,1688,6124,1663,6023,6124
17043841503,140,17,043,16980,176,,,Census Tract 8415.03,3923,850,3760,824,3923,3760
17043841504,140,17,043,16980,176,,,Census Tract 8415.04,3294,1043,3157,1012,3294,3157
17043841603,140,17,043,16980,176,,,Census Tract 8416.03,4530,1689,4793,1657,4530,4793
17043841604,140,17,043,16980,176,,,Census Tract 8416.04,4055,1525,3721,1288,4055,3721
17043841605,140,17,043,16980,176,,,Census Tract 8416.05,3818,1380,3503,1166,3818,3503
17043841607,140,17,043,16980,176,,,Census Tract 8416.07,4751,1807,4797,1785,4751,4797
17043841703,140,17,043,16980,176,,,Census Tract 8417.03,7157,3562,6910,3228,7157,6910
17043841704,140,17,043,16980,176,,,Census Tract 8417.04,4600,1524,4442,1380,4600,4442
17043841705,140,17,043,16980,176,,,Census Tract 8417.05,5540,1989,4617,1728,5540,4617
17043841801,140,17,043,16980,176,,,Census Tract 8418.01,5069,1858,5108,1827,5069,5108
17043841901,140,17,043,16980,176,,,Census Tract 8419.01,2443,844,2467,815,2443,2467
17043842000,140,17,043,16980,176,,,Census Tract 8420,4311,1513,4399,1507,4311,4399
17043842100,140,17,043,16980,176,,,Census Tract 8421,5922,2324,5471,2003,5922,5471
17043842200,140,17,043,16980,176,,,Census Tract 8422,4510,2025,4532,2001,4510,4532
17043842300,140,17,043,16980,176,,,Census Tract 8423,3487,1221,3664,1243,3487,3664
17043842400,140,17,043,16980,176,,,Census Tract 8424,5054,1874,5123,1895,5054,5123
17043842500,140,17,043,16980,176,,,Census Tract 8425,3081,1219,2975,1172,3081,2975
17043842601,140,17,043,16980,176,,,Census Tract 8426.01,4152,1454,4318,1387,4152,4318
17043842602,140,17,043,16980,176,,,Census Tract 8426.02,4315,1446,4530,1431,4315,4530
17043842603,140,17,043,16980,176,,,Census Tract 8426.03,4590,1433,5182,1624,4590,5182
17043842605,140,17,043,16980,176,,,Census Tract 8426.05,4134,1725,4294,1704,4134,4294
17043842702,140,17,043,16980,176,,,Census Tract 8427.02,4598,2120,4829,1978,4598,4829
17043842703,140,17,043,16980,176,,,Census Tract 8427.03,4055,1520,4322,1504,4055,4322
17043842704,140,17,043,16980,176,,,Census Tract 8427.04,5095,2358,5130,2321,5095,5130
17043842706,140,17,043,16980,176,,,Census Tract 8427.06,4561,1787,4787,1730,4561,4787
17043842709,140,17,043,16980,176,,,Census Tract 8427.09,3654,1283,3999,1391,3654,3999
17043842711,140,17,043,16980,176,,,Census Tract 8427.11,2890,1023,3093,1039,2890,3093
17043842800,140,17,043,16980,176,,,Census Tract 8428,4503,1648,4426,1656,4503,4426
17043842900,140,17,043,16980,176,,,Census Tract 8429,5370,1954,4937,1772,5370,4937
17043843000,140,17,043,16980,176,,,Census Tract 8430,4168,1688,4098,1666,4168,4098
17043843100,140,17,043,16980,176,,,Census Tract 8431,3777,1556,3897,1569,3777,3897
17043843200,140,17,043,16980,176,,,Census Tract 8432,5411,2020,5439,2028,5411,5439
17043843301,140,17,043,16980,176,,,Census Tract 8433.01,4049,1399,4190,1354,4049,4190
17043843400,140,17,043,16980,176,,,Census Tract 8434,3474,1310,3535,1286,3474,3535
17043843500,140,17,043,16980,176,,,Census Tract 8435,5370,2491,5312,2339,5370,5312
17043843601,140,17,043,16980,176,,,Census Tract 8436.01,3482,1314,3547,1307,3482,3547
17043843700,140,17,043,16980,176,,,Census Tract 8437,4410,1631,4493,1610,4410,4493
17043843800,140,17,043,16980,176,,,Census Tract 8438,3484,1516,3167,1163,3484,3167
17043843900,140,17,043,16980,176,,,Census Tract 8439,4105,1477,3880,1474,4105,3880
17043844001,140,17,043,16980,176,,,Census Tract 8440.01,3602,1263,3583,1252,3602,3583
17043844301,140,17,043,16980,176,,,Census Tract 8443.01,6284,3372,5034,2381,6284,5034
17043844304,140,17,043,16980,176,,,Census Tract 8443.04,3812,1796,3651,1459,3812,3651
17043844305,140,17,043,16980,176,,,Census Tract 8443.05,3871,2169,3707,1762,3871,3707
17043844306,140,17,043,16980,176,,,Census Tract 8443.06,5350,2537,5387,2253,5350,5387
17043844307,140,17,043,16980,176,,,Census Tract 8443.07,3386,1540,3409,1367,3386,3409
17043844401,140,17,043,16980,176,,,Census Tract 8444.01,3442,1453,3963,1482,3442,3963
17043844402,140,17,043,16980,176,,,Census Tract 8444.02,4711,2003,5228,1932,4711,5228
17043844501,140,17,043,16980,176,,,Census Tract 8445.01,2999,1135,3673,1202,2999,3673
17043844502,140,17,043,16980,176,,,Census Tract 8445.02,3153,1756,3862,1859,3153,3862
17043844601,140,17,043,16980,176,,,Census Tract 8446.01,3764,2119,4416,2040,3764,4416
17043844602,140,17,043,16980,176,,,Census Tract 8446.02,4499,2090,4474,2044,4499,4474
17043844801,140,17,043,16980,176,,,Census Tract 8448.01,4203,1600,4146,1578,4203,4146
17043844802,140,17,043,16980,176,,,Census Tract 8448.02,3218,1497,3173,1476,3218,3173
17043844901,140,17,043,16980,176,,,Census Tract 8449.01,3253,1539,3105,1432,3253,3105
17043845100,140,17,043,16980,176,,,Census Tract 8451,6345,2256,5950,2121,6345,5950
17043845200,140,17,043,16980,176,,,Census Tract 8452,4854,1565,4549,1557,4854,4549
17043845300,140,17,043,16980,176,,,Census Tract 8453,3328,1078,3691,1280,3328,3691
17043845401,140,17,043,16980,176,,,Census Tract 8454.01,3179,1348,3622,1410,3179,3622
17043845402,140,17,043,16980,176,,,Census Tract 8454.02,2960,1167,3372,1221,2960,3372
17043845506,140,17,043,16980,176,,,Census Tract 8455.06,3854,1931,3844,1839,3854,3844
17043845507,140,17,043,16980,176,,,Census Tract 8455.07,3519,1346,3652,1311,3519,3652
17043845508,140,17,043,16980,176,,,Census Tract 8455.08,3508,1762,3641,1717,3508,3641
17043845509,140,17,043,16980,176,,,Census Tract 8455.09,3452,1240,3396,1176,3452,3396
17043845510,140,17,043,16980,176,,,Census Tract 8455.10,3254,1591,3200,1508,3254,3200
17043845601,140,17,043,16980,176,,,Census Tract 8456.01,4434,1740,4425,1648,4434,4425
17043845602,140,17,043,16980,176,,,Census Tract 8456.02,4734,2111,4733,2097,4734,4733
17043845701,140,17,043,16980,176,,,Census Tract 8457.01,3915,1580,4146,1579,3915,4146
17043845702,140,17,043,16980,176,,,Census Tract 8457.02,4791,1775,5024,1734,4791,5024
17043845703,140,17,043,16980,176,,,Census Tract 8457.03,4772,1920,5590,1917,4772,5590
17043845802,140,17,043,16980,176,,,Census Tract 8458.02,3668,1647,3985,1641,3668,3985
17043845803,140,17,043,16980,176,,,Census Tract 8458.03,5427,2212,5330,2196,5427,5330
17043845805,140,17,043,16980,176,,,Census Tract 8458.05,3861,1649,3996,1648,3861,3996
17043845807,140,17,043,16980,176,,,Census Tract 8458.07,6197,2673,5702,2299,6197,5702
17043845808,140,17,043,16980,176,,,Census Tract 8458.08,3873,1248,3563,1073,3873,3563
17043845809,140,17,043,16980,176,,,Census Tract 8458.09,3942,1468,3626,1263,3942,3626
17043845810,140,17,043,16980,176,,,Census Tract 8458.10,4161,1863,4299,1860,4161,4299
17043845901,140,17,043,16980,176,,,Census Tract 8459.01,3371,1223,3488,1145,3371,3488
17043845902,140,17,043,16980,176,,,Census Tract 8459.02,3411,1434,3528,1342,3411,3528
17043846003,140,17,043,16980,176,,,Census Tract 8460.03,4280,1899,4447,1771,4280,4447
17043846004,140,17,043,16980,176,,,Census Tract 8460.04,3415,1737,3548,1619,3415,3548
17043846102,140,17,043,16980,176,,,Census Tract 8461.02,4397,2046,5146,2347,4397,5146
17043846103,140,17,043,16980,176,,,Census Tract 8461.03,5490,1969,5607,1955,5490,5607
17043846104,140,17,043,16980,176,,,Census Tract 8461.04,4452,1498,3627,1267,4452,3627
17043846105,140,17,043,16980,176,,,Census Tract 8461.05,3351,1272,3049,1093,3351,3049
17043846106,140,17,043,16980,176,,,Census Tract 8461.06,3636,1605,3308,1379,3636,3308
17043846201,140,17,043,16980,176,,,Census Tract 8462.01,5853,2165,6240,2138,5853,6240
17043846202,140,17,043,16980,176,,,Census Tract 8462.02,5985,2303,6249,2310,5985,6249
17043846203,140,17,043,16980,176,,,Census Tract 8462.03,4254,1501,4360,1437,4254,4360
17043846206,140,17,043,16980,176,,,Census Tract 8462.06,4189,1593,4380,1586,4189,4380
17043846207,140,17,043,16980,176,,,Census Tract 8462.07,5455,1911,5717,1891,5455,5717
17043846208,140,17,043,16980,176,,,Census Tract 8462.08,3287,1171,3205,1118,3287,3205
17043846209,140,17,043,16980,176,,,Census Tract 8462.09,3689,1277,3597,1219,3689,3597
17043846304,140,17,043,16980,176,,,Census Tract 8463.04,6239,2141,5991,1782,6239,5991
17043846307,140,17,043,16980,176,,,Census Tract 8463.07,4785,2051,5162,2010,4785,5162
17043846308,140,17,043,16980,176,,,Census Tract 8463.08,3345,1457,3526,1475,3345,3526
17043846310,140,17,043,16980,176,,,Census Tract 8463.10,4539,1763,4785,1785,4539,4785
17043846312,140,17,043,16980,176,,,Census Tract 8463.12,4330,2849,3885,2394,4330,3885
17043846313,140,17,043,16980,176,,,Census Tract 8463.13,4869,2196,4368,1845,4869,4368
17043846405,140,17,043,16980,176,,,Census Tract 8464.05,3716,1577,3443,1372,3716,3443
17043846408,140,17,043,16980,176,,,Census Tract 8464.08,4156,1367,2788,956,4156,2788
17043846409,140,17,043,16980,176,,,Census Tract 8464.09,4517,1668,3030,1167,4517,3030
17043846410,140,17,043,16980,176,,,Census Tract 8464.10,4886,2235,3278,1564,4886,3278
17043846412,140,17,043,16980,176,,,Census Tract 8464.12,4725,1988,4095,1580,4725,4095
17043846413,140,17,043,16980,176,,,Census Tract 8464.13,3660,1864,3172,1482,3660,3172
17043846507,140,17,043,16980,176,,,Census Tract 8465.07,2823,1262,2027,1023,2823,2027
17043846509,140,17,043,16980,176,,,Census Tract 8465.09,4343,2007,3119,1627,4343,3119
17043846510,140,17,043,16980,176,,,Census Tract 8465.10,3179,1327,2283,1075,3179,2283
17043846511,140,17,043,16980,176,,,Census Tract 8465.11,6485,2134,5727,1915,6485,5727
17043846513,140,17,043,16980,176,,,Census Tract 8465.13,2843,985,2511,884,2843,2511
17043846514,140,17,043,16980,176,,,Census Tract 8465.14,4139,1279,3655,1148,4139,3655
17043846515,140,17,043,16980,176,,,Census Tract 8465.15,5407,1948,4613,1598,5407,4613
17043846517,140,17,043,16980,176,,,Census Tract 8465.17,6065,2333,5174,1914,6065,5174
17043846518,140,17,043,16980,176,,,Census Tract 8465.18,3932,1286,3355,1055,3932,3355
17043846519,140,17,043,16980,176,,,Census Tract 8465.19,3083,1214,3003,1159,3083,3003
17043846521,140,17,043,16980,176,,,Census Tract 8465.21,5240,2148,5105,2050,5240,5105
17043846522,140,17,043,16980,176,,,Census Tract 8465.22,3343,1288,3257,1229,3343,3257
17043846524,140,17,043,16980,176,,,Census Tract 8465.24,4669,1792,4942,1788,4669,4942
17043846604,140,17,043,16980,176,,,Census Tract 8466.04,3846,1354,3758,1327,3846,3758
17043846701,140,17,043,16980,176,,,Census Tract 8467.01,4163,1489,3945,1438,4163,3945
17043846702,140,17,043,16980,176,,,Census Tract 8467.02,4126,1258,3922,1213,4126,3922
17045070100,140,17,045,99999,999,,,Census Tract 701,2701,1270,2788,1192,2701,2788
17045070400,140,17,045,99999,999,,,Census Tract 704,5541,2676,5648,2663,5541,5648
17045070500,140,17,045,99999,999,,,Census Tract 705,4050,1819,4062,1688,4050,4062
17047957000,140,17,047,99999,999,,,Census Tract 9570,2176,1017,2248,1029,2176,2248
17049950100,140,17,049,20820,999,,,Census Tract 9501,3767,1407,3937,1335,3767,3937
17049950200,140,17,049,20820,999,,,Census Tract 9502,4977,2295,5023,2109,4977,5023
17049950400,140,17,049,20820,999,,,Census Tract 9504,3867,1578,3945,1539,3867,3945
17049950500,140,17,049,20820,999,,,Census Tract 9505,4272,1571,4141,1420,4272,4141
17049950600,140,17,049,20820,999,,,Census Tract 9506,5325,2360,5240,2206,5325,5240
17049950700,140,17,049,20820,999,,,Census Tract 9507,3592,1627,3479,1573,3592,3479
17049950800,140,17,049,20820,999,,,Census Tract 9508,4232,2022,4512,2192,4232,4512
17051950600,140,17,051,99999,999,,,Census Tract 9506,2542,1142,2444,1097,2542,2444
17051950700,140,17,051,99999,999,,,Census Tract 9507,4321,1878,4313,1848,4321,4313
17051951100,140,17,051,99999,999,,,Census Tract 9511,2931,1332,2982,1336,2931,2982
17053961800,140,17,053,16580,999,,,Census Tract 9618,4448,1945,4627,1932,4448,4627
17053961900,140,17,053,16580,999,,,Census Tract 9619,1762,784,1819,757,1762,1819
17053962000,140,17,053,16580,999,,,Census Tract 9620,3643,1673,3552,1641,3643,3552
17055040100,140,17,055,99999,999,,,Census Tract 401,3047,1414,3156,1418,3047,3156
17055040200,140,17,055,99999,999,,,Census Tract 402,3237,1480,3165,1411,3237,3165
17055040300,140,17,055,99999,999,,,Census Tract 403,2774,1363,3203,1609,2774,3203
17055040400,140,17,055,99999,999,,,Census Tract 404,3994,1802,3811,1840,3994,3811
17055040500,140,17,055,99999,999,,,Census Tract 405,3187,1560,2821,1312,3187,2821
17055040800,140,17,055,99999,999,,,Census Tract 408,3428,1551,3313,1417,3428,3313
17055040900,140,17,055,99999,999,,,Census Tract 409,2738,1271,2641,1302,2738,2641
17055041000,140,17,055,99999,999,,,Census Tract 410,2744,1442,2895,1456,2744,2895
17057952800,140,17,057,15900,426,,,Census Tract 9528,2717,1178,2800,1190,2717,2800
17057953100,140,17,057,15900,426,,,Census Tract 9531,2556,1211,2679,1185,2556,2679
17057953200,140,17,057,15900,426,,,Census Tract 9532,2847,1289,3005,1290,2847,3005
17057953300,140,17,057,15900,426,,,Census Tract 9533,3421,1629,3495,1605,3421,3495
17057953400,140,17,057,15900,426,,,Census Tract 9534,2042,1030,4132,1086,2042,4132
17057953500,140,17,057,15900,426,,,Census Tract 9535,5008,1294,3084,1331,5008,3084
17057953700,140,17,057,15900,426,,,Census Tract 9537,2505,1173,2684,1333,2505,2684
17057953800,140,17,057,15900,426,,,Census Tract 9538,2784,1324,2847,1307,2784,2847
17057953900,140,17,057,15900,426,,,Census Tract 9539,2907,1363,3088,1357,2907,3088
17059972700,140,17,059,99999,999,,,Census Tract 9727,2487,1231,2801,1339,2487,2801
17059972800,140,17,059,99999,999,,,Census Tract 9728,3102,1515,3644,1732,3102,3644
17061973600,140,17,061,99999,999,,,Census Tract 9736,3812,1610,3793,1589,3812,3793
17061973800,140,17,061,99999,999,,,Census Tract 9738,2134,1019,2292,970,2134,2292
17061973900,140,17,061,99999,999,,,Census Tract 9739,2541,1173,2656,1226,2541,2656
17061974000,140,17,061,99999,999,,,Census Tract 9740,3571,1652,3771,1614,3571,3771
17063000102,140,17,063,16980,176,,,Census Tract 1.02,7415,2493,2775,1002,7415,2775
17063000103,140,17,063,16980,176,,,Census Tract 1.03,6121,2151,2291,864,6121,2291
17063000200,140,17,063,16980,176,,,Census Tract 2,6648,2711,4808,1934,6648,4808
17063000300,140,17,063,16980,176,,,Census Tract 3,3338,1428,3545,1436,3338,3545
