GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P008001,P008001.2000,P008002,P008002.2000,P008003,P008003.2000,P008004,P008004.2000,P008005,P008005.2000,P008006,P008006.2000,P008007,P008007.2000,P008008,P008008.2000,P008009,P008009.2000,P008010,P008010.2000,P008011,P008011.2000,P008012,P008012.2000,P008013,P008013.2000,P008014,P008014.2000,P008015,P008015.2000,P008016,P008016.2000,P008017,P008017.2000,P008018,P008018.2000,P008019,P008019.2000,P008020,P008020.2000,P008021,P008021.2000,P008022,P008022.2000,P008023,P008023.2000,P008024,P008024.2000,P008025,P008025.2000,P008026,P008026.2000,P008027,P008027.2000,P008028,P008028.2000,P008029,P008029.2000,P008030,P008030.2000,P008031,P008031.2000,P008032,P008032.2000,P008033,P008033.2000,P008034,P008034.2000,P008035,P008035.2000,P008036,P008036.2000,P008037,P008037.2000,P008038,P008038.2000,P008039,P008039.2000,P008040,P008040.2000,P008041,P008041.2000,P008042,P008042.2000,P008043,P008043.2000,P008044,P008044.2000,P008045,P008045.2000,P008046,P008046.2000,P008047,P008047.2000,P008048,P008048.2000,P008049,P008049.2000,P008050,P008050.2000,P008051,P008051.2000,P008052,P008052.2000,P008053,P008053.2000,P008054,P008054.2000,P008055,P008055.2000,P008056,P008056.2000,P008057,P008057.2000,P008058,P008058.2000,P008059,P008059.2000,P008060,P008060.2000,P008061,P008061.2000,P008062,P008062.2000,P008063,P008063.2000,P008064,P008064.2000,P008065,P008065.2000,P008066,P008066.2000,P008067,P008067.2000,P008068,P008068.2000,P008069,P008069.2000,P008070,P008070.2000,P008071,P008071.2000
17113005101,140,17,113,14060,999,,,Census Tract 51.01,8523,2982,5486,1920,8523,5486,8323,5426,6501,5195,358,93,35,5,1361,113,2,1,66,18,200,59,184,58,49,23,14,8,79,20,4,0,11,2,0,0,1,1,0,0,0,0,4,0,0,0,0,0,5,0,17,1,0,0,16,1,6,1,1,0,0,0,2,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005102,140,17,113,14060,999,,,Census Tract 51.02,6749,2823,4343,1817,6749,4343,6674,4297,6559,4114,35,73,12,3,47,89,0,0,21,14,75,46,70,45,15,18,33,6,17,15,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005201,140,17,113,14060,999,,,Census Tract 52.01,1235,481,1287,458,1235,1287,1230,1282,1182,1260,20,12,0,1,15,9,0,0,13,0,5,5,5,4,1,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005202,140,17,113,14060,999,,,Census Tract 52.02,3161,1249,3122,1187,3161,3122,3130,3106,3043,3063,56,16,0,6,14,13,0,1,17,7,31,16,29,16,11,8,11,4,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17113005400,140,17,113,14060,999,,,Census Tract 54,9006,3334,7627,2827,9006,7627,8870,7577,8706,7510,74,19,13,8,43,15,0,0,34,25,136,50,116,48,32,14,39,16,26,10,0,0,15,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,18,1,3,1,4,0,0,0,2,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005601,140,17,113,14060,999,,,Census Tract 56.01,1889,827,1931,813,1889,1931,1872,1920,1851,1909,13,2,6,6,1,0,1,0,0,3,17,11,17,11,12,3,2,3,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005602,140,17,113,14060,999,,,Census Tract 56.02,2212,961,2449,975,2212,2449,2182,2424,2125,2400,9,7,8,9,15,4,0,0,25,4,30,25,30,25,11,7,5,6,4,3,2,0,7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005800,140,17,113,14060,999,,,Census Tract 58,4290,2503,3919,2295,4290,3919,4214,3860,3209,3353,259,265,12,5,661,158,0,0,73,79,76,59,73,56,34,18,4,14,15,5,1,2,3,13,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,13,1,2,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113006000,140,17,113,14060,999,,,Census Tract 60,3845,1580,3804,1462,3845,3804,3802,3784,3708,3741,45,17,8,9,32,15,0,0,9,2,43,20,39,20,13,2,18,10,4,7,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115000400,140,17,115,19500,999,,,Census Tract 4,1292,612,1376,660,1292,1376,1247,1355,494,525,743,817,0,3,2,0,2,0,6,10,45,21,31,16,20,9,3,3,1,0,0,0,1,0,4,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,12,5,12,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115000500,140,17,115,19500,999,,,Census Tract 5,3938,1961,4001,2238,3938,4001,3785,3871,2301,2476,1415,1333,9,4,16,35,2,1,42,22,153,130,141,127,94,83,15,18,2,3,0,0,5,11,7,3,2,0,0,5,4,4,0,0,0,0,0,0,12,0,0,0,0,0,10,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115001100,140,17,115,19500,999,,,Census Tract 11,3502,1816,3791,1851,3502,3791,3410,3740,2889,3468,457,244,8,0,31,12,1,1,24,15,92,51,90,50,61,18,15,9,8,10,0,5,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115001300,140,17,115,19500,999,,,Census Tract 13,2265,1042,2450,1033,2265,2450,2242,2435,2130,2316,73,72,3,4,25,37,0,0,11,6,23,15,22,14,13,6,4,2,5,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115001500,140,17,115,19500,999,,,Census Tract 15,4104,1943,4379,1857,4104,4379,3991,4336,3643,4042,311,258,7,7,20,18,0,1,10,10,113,43,111,42,71,32,14,7,13,1,1,0,3,1,6,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115001600,140,17,115,19500,999,,,Census Tract 16,2407,761,3260,837,2407,3260,2355,3209,1926,2729,383,415,5,6,8,28,2,5,31,26,52,51,51,45,21,27,5,5,4,9,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115001801,140,17,115,19500,999,,,Census Tract 18.01,2249,1008,2386,992,2249,2386,2221,2365,1830,2149,359,202,4,4,14,5,0,0,14,5,28,21,26,20,13,8,6,3,2,3,1,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002100,140,17,115,19500,999,,,Census Tract 21,1550,763,2525,1300,1550,2525,1493,2468,1232,2259,185,173,9,7,1,2,0,1,66,25,57,57,56,50,36,24,14,10,0,0,0,0,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,6,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002300,140,17,115,19500,999,,,Census Tract 23,2978,1258,2695,1047,2978,2695,2955,2679,2895,2643,25,14,1,10,18,11,0,0,16,1,23,16,22,16,4,6,10,7,3,1,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002401,140,17,115,19500,999,,,Census Tract 24.01,2608,1220,2735,1180,2608,2735,2560,2721,2396,2620,114,46,1,7,45,45,0,0,4,3,48,14,45,14,24,4,6,4,13,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002402,140,17,115,19500,999,,,Census Tract 24.02,5216,2451,5220,2227,5216,5220,5150,5179,4920,4987,143,131,11,10,53,37,3,6,20,8,66,41,63,39,30,15,17,8,8,9,3,0,4,4,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002500,140,17,115,19500,999,,,Census Tract 25,7131,2878,6419,2480,7131,6419,7030,6372,6907,6300,40,15,10,11,59,44,2,0,12,2,101,47,97,38,35,7,23,14,27,12,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,3,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002602,140,17,115,19500,999,,,Census Tract 26.02,1985,874,2048,827,1985,2048,1963,2035,1954,2023,3,6,5,1,0,4,1,1,0,0,22,13,20,13,7,1,12,10,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002902,140,17,115,19500,999,,,Census Tract 29.02,4576,2189,5207,2043,4576,5207,4465,5153,3826,4356,470,684,10,3,135,80,0,0,24,30,111,54,110,50,62,25,20,1,19,14,0,1,1,3,1,4,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,0,0,0,1,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002903,140,17,115,19500,999,,,Census Tract 29.03,4616,2315,4175,2324,4616,4175,4471,4109,3157,3405,1001,581,5,14,180,76,0,0,128,33,145,66,133,62,91,39,9,10,8,4,1,2,15,2,4,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,12,4,8,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002904,140,17,115,19500,999,,,Census Tract 29.04,5349,2470,5256,2335,5349,5256,5234,5209,4695,4898,428,251,12,2,49,47,0,0,50,11,115,47,107,44,63,25,15,5,13,2,3,1,10,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115003000,140,17,115,19500,999,,,Census Tract 30,3550,1484,3441,1447,3550,3441,3502,3422,3431,3402,26,3,11,3,14,4,1,0,19,6,48,18,47,18,11,1,18,4,11,9,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117956500,140,17,117,41180,476,,,Census Tract 9565,2652,1210,2771,1207,2652,2771,2631,2743,2609,2709,16,24,2,2,1,1,0,0,3,7,21,28,20,28,4,1,14,23,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117956700,140,17,117,41180,476,,,Census Tract 9567,4326,1817,4328,1773,4326,4328,4290,4299,4086,4093,166,188,20,6,8,3,1,1,9,8,36,29,30,28,6,4,20,19,1,2,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117956800,140,17,117,41180,476,,,Census Tract 9568,2742,1304,2845,1276,2742,2845,2719,2817,2698,2797,4,5,5,11,5,1,1,0,6,3,23,28,23,28,8,0,12,7,3,3,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117956900,140,17,117,41180,476,,,Census Tract 9569,3754,1705,3828,1721,3754,3828,3714,3801,3671,3764,5,13,16,12,7,4,0,3,15,5,40,27,38,27,11,5,21,14,5,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117957000,140,17,117,41180,476,,,Census Tract 9570,3769,1760,3695,1742,3769,3695,3728,3662,3685,3633,9,11,8,7,10,3,0,0,16,8,41,33,37,28,7,6,21,11,8,2,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117957200,140,17,117,41180,476,,,Census Tract 9572,4959,2232,5060,2164,4959,5060,4902,5037,4841,4995,14,8,14,12,22,16,3,2,8,4,57,23,56,23,20,2,15,7,18,9,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400101,140,17,119,41180,476,,,Census Tract 4001.01,2703,1278,2737,1283,2703,2737,2658,2710,2509,2628,81,18,13,12,18,33,5,0,32,19,45,27,35,27,12,3,17,10,2,7,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400102,140,17,119,41180,476,,,Census Tract 4001.02,5603,2484,6179,2919,5603,6179,5454,6067,4792,5824,515,118,22,33,20,23,2,0,103,69,149,112,129,107,43,23,40,38,15,10,0,5,19,27,3,0,1,0,2,0,0,0,0,2,0,0,4,1,1,1,1,0,0,0,12,5,4,0,3,0,0,0,1,0,1,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400200,140,17,119,41180,476,,,Census Tract 4002,4327,1947,5202,2266,4327,5202,4225,5094,3677,4568,352,378,21,33,20,20,1,4,154,91,102,108,98,102,43,12,17,47,2,8,0,2,24,28,4,3,0,0,0,0,6,0,2,0,0,0,0,0,0,2,0,0,0,0,4,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400700,140,17,119,41180,476,,,Census Tract 4007,1890,916,2528,1154,1890,2528,1851,2514,63,139,1778,2365,3,9,3,1,0,0,4,0,39,14,33,12,20,6,0,1,0,0,0,0,7,1,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400802,140,17,119,41180,476,,,Census Tract 4008.02,6188,2885,6497,2842,6188,6497,6051,6421,5654,6299,216,34,17,18,27,23,3,3,134,44,137,76,131,73,58,11,25,33,18,10,5,0,20,18,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,5,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400903,140,17,119,41180,476,,,Census Tract 4009.03,5323,2268,5052,2249,5323,5052,5183,4993,4299,4287,523,562,10,25,40,17,3,3,308,99,140,59,123,52,41,12,18,17,24,2,3,5,20,15,1,0,2,0,0,0,2,1,6,0,0,0,4,0,0,0,1,0,1,0,17,3,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400904,140,17,119,41180,476,,,Census Tract 4009.04,3364,1509,3724,1556,3364,3724,3322,3701,3226,3645,36,18,8,17,19,12,0,1,33,8,42,23,41,21,5,2,15,11,13,5,0,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
